sentence,label
cannot take leave,2194
"Despite having accrued leave, why am I unable to apply leave?",2194
What could be the reason for not being able to take for replacement leave even though I have a balance?,2194
reason I unable to take leave,2194
Is there a known issue causing difficulties in apply my leave?,2194
Why is it that I cannot take leave at the moment?,2194
Why am I facing difficulties in submitting for replacement leave application despite having a balance?,2194
What are the possible reason of unable to take leave although im sure that I have enough balance?,2194
Is there a known issue or system error preventing me from taking leave?,2194
Why am I experiencing problems when trying to take replacement leave even though I have leave balance?,2194
Why is the system not allowing me to take leave at this time?,2194
Why cannot I take leave even though I have accrued leave days?,2194
What might be preventing me from taking leave despite having leave entitlement?,2194
"Why is it that I cannot take leave at the moment, even though I have leave earned?",2194
"What's preventing me from taking leave, even though I have accrued leave days?",2194
"I cannot take leave, despite having balance. Is there a specific problem causing this?",2194
"Why am I experiencing issues when trying to take leave, despite having leave entitlement?",2194
Is there a system error or known issue causing problems when I attempt to take leave?,2194
"I'm unable to take leave, even though I have accrued leave days. What might be the issue?",2194
What could be preventing me from taking leave when I have leave earned?,2194
"Why am I facing difficulties in taking leave, despite having earned leave?",2194
"What should I do if I cannot take leave, despite having leave entitlement?",2194
"Why is the system not allowing me to take leave, even though I have earned leave?",2194
Why cannot I take leave even though I have earned leave?,2194
"Despite having leave entitlement, I cannot seem to take leave. What's happening?",2194
What could be preventing me from taking leave when I have leave earned?,2194
"Why am I facing difficulties in taking leave, even though I have accrued leave?",2194
Is there a known issue preventing me from taking leave despite having leave balance?,2194
"Despite having leave earned, I cannot take leave. What might be the issue?",2194
"What should I do if I cannot take leave, even though I have leave entitlement?",2194
Please explain to me the different leaves in Malaysia law.,2195
How many leaves are there in Malaysian law? Please explain the definition of each.,2195
"Under the Employment Act, what are the leave that employees are entitled to?",2195
"What is minimum annual leave entitlement for employees in Malaysia, and how does it vary based on duration of employment?",2195
Can you explain different types of leave that Malaysian employee are entitled to under Employment Act 1955?,2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid?",2195
Could you provide an overview of the various types of leaves mandated by Malaysian labor laws and their definitions?,2195
"In Malaysian law, how many types of leaves exist, and can you elaborate on the specific definitions for each?",2195
"What are the leave entitlements for employees in Malaysia according to the Employment Act, and could you explain each type?",2195
"I'm curious about the minimum annual leave entitlement for Malaysian employees. Does it differ depending on their length of employment, and if so, how?",2195
"How many types of leaves are specified in Malaysian labor laws, and what are their respective definitions?",2195
"Under the Employment Act of Malaysia, what are the different types of leave that employees can avail, and what are the definitions of these leaves?",2195
Can you provide details about the minimum annual leave entitlement for employees in Malaysia and explain how it varies based on their length of employment?,2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid under the Employment Act?",2195
"Please give an overview of the leave entitlements for Malaysian employees as mandated by the Employment Act, and provide explanations for each type.",2195
"How many categories of leave are there in Malaysian employment law, and can you elaborate on the specific definitions for each category?",2195
"In Malaysian labor laws, what types of leave are available to employees, and what do they encompass according to the Employment Act?",2195
Could you explain the different types of leave that Malaysian employees are entitled to under the Employment Act of 1955?,2195
"What are the leave provisions for Malaysian workers under the Employment Act, and are there variations in entitlements based on employment duration?",2195
"Can you clarify the annual leave entitlement for employees in Malaysia and outline any differences depending on their length of service, as prescribed by the Employment Act?",2195
Could you explain the different leaves mandated by the Employment Act in Malaysia?,2195
What are the minimum leave entitlements according to the Malaysian Employment Act?,2195
I'd like to understand the leave provisions outlined in the Employment Act in Malaysia. Can you explain?,2195
"What types of leaves are specified under the Employment Act in Malaysia, and what are the minimum entitlements?",2195
Can you provide details on the minimum leave entitlements for employees in Malaysia as per the Employment Act?,2195
"What is the minimum annual leave entitlement for employees in Malaysia, and does it vary based on employment duration?",2195
Please explain the various types of leaves required by the Malaysian Employment Act and their definitions.,2195
"Under the Employment Act in Malaysia, what are the specific leave entitlements for employees?",2195
Could you outline the leave entitlements for Malaysian employees as per the Employment Act?,2195
"In Malaysia, how many types of leaves exist under the Employment Act, and what do they encompass?",2195
"What are the minimum annual leave entitlements for Malaysian employees, and how do they change with employment duration?",2195
Can you clarify the different types of leaves mandated by the Malaysian Employment Act of 1955?,2195
"What types of leave are available to Malaysian employees under the Employment Act, and how are they defined?",2195
Please provide an overview of leave entitlements for Malaysian employees in accordance with the Employment Act.,2195
"In Malaysian labor laws, what are the leave entitlements under the Employment Act, and do they vary based on employment duration?",2195
"Could you explain the annual leave entitlement for Malaysian employees and any differences based on their length of service, as prescribed by the Employment Act?",2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid according to the Employment Act?",2195
Can you elaborate on the leave provisions for Malaysian workers under the Employment Act?,2195
"How many categories of leave are there in Malaysian employment law, and what are their definitions as per the Employment Act?",2195
"What are the leave entitlements for Malaysian employees under the Employment Act of 1955, and are there variations based on employment duration?",2195
Can you explain the different types of leave as per the Employment Act in Malaysia?,2195
What are the minimum leave entitlements under the Malaysian Employment Act?,2195
Tell me about the leave provisions outlined in the Employment Act of Malaysia.,2195
"How many types of leaves are there under the Employment Act in Malaysia, and what do they encompass?",2195
"What are the minimum annual leave entitlements for employees in Malaysia, and do they vary based on employment duration?",2195
Please elaborate on the various types of leaves mandated by the Malaysian Employment Act and their definitions.,2195
"Under the Employment Act in Malaysia, what are the specific leave entitlements for employees?",2195
Could you outline the leave entitlements for Malaysian employees as per the Employment Act?,2195
"In Malaysia, how many types of leaves exist under the Employment Act, and what do they encompass?",2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid according to the Employment Act?",2195
Are there any specific guidelines or limitations on the types of leaves that can be requested using the system?,2197
"Could you provide information about the company's leave policy, including any specific rules or restrictions?",2197
Can you clarify the definitions and terms associated with the company's leave policy?,2197
What are the specific terms and conditions governing leaves within the company's policies?,2197
Are there any established policies regarding leave entitlement and utilization that I should be aware of?,2197
Are there any particular regulations or constraints regarding the types of leaves that can be applied for through the company's leave system?,2197
"Could you share the company's leave policy, including any specific guidelines or limitations that employees should be aware of?",2197
Please elucidate the definitions and terms pertaining to the company's leave policy.,2197
What are the leave terms and conditions stipulated in the company's policies?,2197
Can you provide details about the company's leave policies and any specific rules or restrictions associated with them?,2197
Are there any established guidelines or limitations regarding the types of leave requests that employees can make using the company's system?,2197
"I would like to understand the company's leave policy in greater detail, including any specific rules or restrictions that apply.",2197
Could you explain the definitions and terms related to the company's leave policy?,2197
What specific terms and conditions govern the utilization of leave as per the company's policies?,2197
Are there any company policies in place concerning leave entitlement and how it can be used that I should familiarize myself with?,2197
What are the limitations on the types of leaves that I can request through the system?,2197
Can you clarify if there are specific rules for requesting certain types of leaves through the system?,2197
"What's the process for determining annual leave deduction for a 10-day vacation in December, and should I prepare for unpaid leave?",2197
Could you explain the different leaves mandated by the Employment Act in Malaysia?,2195
What are the minimum leave entitlements according to the Malaysian Employment Act?,2195
I'd like to understand the leave provisions outlined in the Employment Act in Malaysia. Can you explain?,2195
"What types of leaves are specified under the Employment Act in Malaysia, and what are the minimum entitlements?",2195
Can you provide details on the minimum leave entitlements for employees in Malaysia as per the Employment Act?,2195
"What is the minimum annual leave entitlement for employees in Malaysia, and does it vary based on employment duration?",2195
Please explain the various types of leaves required by the Malaysian Employment Act and their definitions.,2195
"Under the Employment Act in Malaysia, what are the specific leave entitlements for employees?",2195
Could you outline the leave entitlements for Malaysian employees as per the Employment Act?,2195
"In Malaysia, how many types of leaves exist under the Employment Act, and what do they encompass?",2195
"What are the minimum annual leave entitlements for Malaysian employees, and how do they change with employment duration?",2195
Can you clarify the different types of leaves mandated by the Malaysian Employment Act of 1955?,2195
"What types of leave are available to Malaysian employees under the Employment Act, and how are they defined?",2195
Please provide an overview of leave entitlements for Malaysian employees in accordance with the Employment Act.,2195
"In Malaysian labor laws, what are the leave entitlements under the Employment Act, and do they vary based on employment duration?",2195
"Could you explain the annual leave entitlement for Malaysian employees and any differences based on their length of service, as prescribed by the Employment Act?",2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid according to the Employment Act?",2195
Can you elaborate on the leave provisions for Malaysian workers under the Employment Act?,2195
"How many categories of leave are there in Malaysian employment law, and what are their definitions as per the Employment Act?",2195
"What are the leave entitlements for Malaysian employees under the Employment Act of 1955, and are there variations based on employment duration?",2195
Can you explain the different types of leave as per the Employment Act in Malaysia?,2195
What are the minimum leave entitlements under the Malaysian Employment Act?,2195
Tell me about the leave provisions outlined in the Employment Act of Malaysia.,2195
"How many types of leaves are there under the Employment Act in Malaysia, and what do they encompass?",2195
"What are the minimum annual leave entitlements for employees in Malaysia, and do they vary based on employment duration?",2195
Please elaborate on the various types of leaves mandated by the Malaysian Employment Act and their definitions.,2195
"Under the Employment Act in Malaysia, what are the specific leave entitlements for employees?",2195
Could you outline the leave entitlements for Malaysian employees as per the Employment Act?,2195
"In Malaysia, how many types of leaves exist under the Employment Act, and what do they encompass?",2195
"What is the duration of maternity leave for female employees in Malaysia, and is it paid according to the Employment Act?",2195
Are there any specific rules or restrictions on the types of leaves that can be requested through the system?,2197
Leave policy,2197
Leave definitions,2197
What's the leave terms?,2197
What's the leave policies?,2197
Are there any specific guidelines or limitations on the types of leaves that can be requested using the system?,2197
"Could you provide information about the company's leave policy, including any specific rules or restrictions?",2197
Can you clarify the definitions and terms associated with the company's leave policy?,2197
What are the specific terms and conditions governing leaves within the company's policies?,2197
Are there any established policies regarding leave entitlement and utilization that I should be aware of?,2197
Are there any particular regulations or constraints regarding the types of leaves that can be applied for through the company's leave system?,2197
"Could you share the company's leave policy, including any specific guidelines or limitations that employees should be aware of?",2197
Please elucidate the definitions and terms pertaining to the company's leave policy.,2197
What are the leave terms and conditions stipulated in the company's policies?,2197
Can you provide details about the company's leave policies and any specific rules or restrictions associated with them?,2197
Are there any established guidelines or limitations regarding the types of leave requests that employees can make using the company's system?,2197
"I would like to understand the company's leave policy in greater detail, including any specific rules or restrictions that apply.",2197
Could you explain the definitions and terms related to the company's leave policy?,2197
What specific terms and conditions govern the utilization of leave as per the company's policies?,2197
Are there any company policies in place concerning leave entitlement and how it can be used that I should familiarize myself with?,2197
What are the limitations on the types of leaves that I can request through the system?,2197
Can you provide information on the specific rules governing leave requests via the system?,2197
Are there any restrictions or guidelines for requesting leaves using the system?,2197
Could you explain the system's rules regarding the types of leaves that can be requested?,2197
What limitations are there on the leaves I can apply for through the system?,2197
Please share the policies regarding leave requests and any restrictions associated with them.,2197
Can you clarify if there are specific rules for requesting certain types of leaves through the system?,2197
I'd like to understand the restrictions or regulations in place for requesting leaves via the system.,2197
What are the guidelines or constraints related to requesting leaves using the company's system?,2197
Could you provide details about the types of leaves that are allowed through the system and any associated rules?,2197
Are there any specific policies governing the types of leaves that can be requested through the system?,2197
Can you explain if there are any limitations on the leaves that can be requested using the system?,2197
Please outline the restrictions or requirements for requesting leaves through the system.,2197
What are the company's policies concerning the types of leaves that can be requested through the system?,2197
Could you elaborate on the rules and restrictions regarding leave requests made through the system?,2197
Are there any particular criteria or guidelines I need to follow when requesting leaves through the system?,2197
Can you provide insights into the specific policies governing leave requests and their restrictions via the system?,2197
I'd like to know if there are any regulations I should be aware of when applying for leaves through the system.,2197
What are the system's rules and limitations for requesting different types of leaves?,2197
"Could you clarify the company's policies regarding leave requests through the system, including any specific restrictions?",2197
Are there any specific rules or limitations on the types of leaves that can be requested via the system?,2197
"Could you explain the guidelines for requesting leaves through the system, including any restrictions?",2197
"What are the policies in place for requesting different types of leaves through the system, and are there any constraints?",2197
Can you clarify the company's regulations regarding the types of leaves that can be applied for using the system?,2197
Please provide information on the rules associated with requesting leaves through the system and any specific restrictions.,2197
What limitations or guidelines should I be aware of when requesting leaves through the system?,2197
"I'd like to understand the specific policies governing leave requests through the system, including any restrictions.",2197
Could you elaborate on the requirements for requesting various types of leaves through the system?,2197
What are the system's constraints and rules when it comes to requesting different leave types?,2197
"Can you provide insights into the company's policies regarding leave requests via the system, including any rules or restrictions?",2197
"superior A was resigned, but some of the leave application still pending for his/her approval",2203
"leave approval changed (previous approval resign), what to do",2203
"If a manager leaves the company, what happens to the pending approvals?",2203
What should I do to prepare for a manager leaving the company?,2203
What do I need to check if a leave approver is leaving the company soon?,2203
"Superior A has resigned, and there are pending leave applications awaiting approval. What steps should be taken in this situation?",2203
How should we handle leave approval changes when a manager who previously approved them resigns?,2203
"When a manager leaves the company, what happens to leave approvals that were pending their approval?",2203
What should employees and teams do to prepare for the departure of a manager from the company?,2203
What are the key considerations or tasks that need to be addressed if a manager is soon leaving the company?,2203
"In the event of Superior A's resignation with pending leave applications, what is the appropriate course of action?",2203
"What steps should be taken if a manager who previously approved leave requests resigns, resulting in changed approvals?",2203
"When a manager departs from the company, how are pending leave approvals typically managed?",2203
How can employees proactively prepare for the departure of a manager from the company?,2203
What specific aspects should be checked when it becomes known that a manager will be leaving the company in the near future?,2203
"Given Superior A's resignation and the pending leave applications, what should be the immediate response?",2203
How do we handle changes in leave approvals when a manager who had previously approved them resigns?,2203
"When a leave approver leaves the company, what becomes of leave approvals that were pending their review?",2203
What steps should be taken by employees and teams to get ready for a manager's departure from the company?,2203
What are the crucial factors or tasks that should be addressed if a manager is on the verge of leaving the company?,2203
Can you explain the process for managing pending leave applications when a superior resigns?,2203
How does the system handle leave approvals in the event of a manager's resignation with pending applications?,2203
What happens to pending leave applications when a superior resigns?,2203
Can you explain the procedure for dealing with pending leave requests if a manager leaves the company?,2203
How is the system set up to manage pending applications when a superior resigns?,2203
"When a manager resigns, how are leave approvals that were pending their review processed by the system?",2203
What's the protocol for handling pending leave applications when a superior's employment ends?,2203
"In the case of a superior's resignation, how does the system address leave applications awaiting approval?",2203
How does the system handle pending leave requests if a manager leaves the organization?,2203
"When a superior resigns, what happens to leave applications that are still pending?",2203
Could you provide details on how the system manages leave approvals when a manager resigns?,2203
What's the system's response to pending leave applications when a superior's employment is terminated?,2203
What happens to pending leave approvals when a manager resigns from the company?,2203
How are leave requests managed if a manager resigns with outstanding approvals?,2203
What is the process for handling leave approvals if the manager responsible resigns with pending applications?,2203
How does the system manage leave requests when the approving manager resigns?,2203
What procedure does the system follow for leave approvals when a manager resigns with pending requests?,2203
How are pending leave approvals processed if the manager leaves the company?,2203
What steps does the system take for leave approvals when a manager resigns and has pending applications?,2203
How does the system resolve leave requests if the approving manager resigns before approving them?,2203
What is the protocol for handling leave approvals if a manager resigns with unapproved applications?,2203
How are pending leave requests managed when a manager resigns from their position?,2203
How does the system process leave approvals if the manager who was supposed to approve them resigns?,2203
What happens to leave applications awaiting approval if the manager resigns?,2203
How does the system handle leave requests when a manager with pending approvals resigns?,2203
How does the system address leave approvals in cases where the manager resigns with outstanding requests?,2203
What actions does the system take for pending leave approvals when the responsible manager resigns?,2203
What is the system's approach to managing leave requests if the manager resigns while approvals are pending?,2203
will there be a change in leave entitlement if I transfer department,2204
"i need to transfer to other department but same company, then how about my leave balance",2204
will transfer department affect leave,2204
is there a standard policy for handling leave entitlement when employees transfer to a new department?,2204
"will the leave entitlement remain the same, or would it change if i transfer to a different department within the same company?",2204
"do different departments within the company have their own distinct leave policies, and how does this affected an employees's leave balance when they transfer?",2204
"If I transfer to a different department within the same company, what happens to my existing leave balance?",2204
Can you explain if changing departments affects an employee's leave entitlement?,2204
Is there a company-wide policy regarding leave entitlement when an employee transfers to a new department?,2204
Will my leave entitlement remain unchanged if I transfer to a different department within the same company?,2204
Does transferring to a different department within the same company result in a change in leave entitlement?,2204
"If I decide to transfer to another department within the same company, how will it impact my existing leave balance?",2204
Is there a standardized policy for handling leave entitlement when employees transfer between departments?,2204
"When transferring to a different department within the same company, does the leave entitlement remain the same, or does it change?",2204
"Are there distinct leave policies for various departments within the company, and how does this affect an employee's leave balance during a transfer?",2204
What happens to my leave balance if I transfer to a different department within the same company?,2204
Can you clarify whether changing departments has any effect on an employee's leave entitlement?,2204
Is there a company-wide policy in place regarding leave entitlement when an employee switches to a new department?,2204
Will my leave entitlement stay consistent if I move to a different department within the same company?,2204
How does transferring between departments within the company impact an employee's leave benefits and entitlements?,2204
Could you explain the impact on leave entitlement when an employee changes departments?,2204
Is there a policy addressing leave entitlement changes when transferring departments?,2204
What should I know about my leave balance if I'm moving to a different department?,2204
Are there any differences in leave policies between company departments for transferring employees?,2204
"If I switch departments, how will it affect my remaining leave entitlement?",2204
What's the protocol for handling leave balances when an employee transfers to a new department?,2204
Can you clarify if leave entitlement remains consistent when changing departments within the same company?,2204
What are the guidelines for managing leave entitlement during an intra-company department transfer?,2204
Does the company have a standardized approach to leave entitlement for transferring employees?,2204
How should I navigate changes in leave entitlement during a department transfer?,2204
"Are there department-specific leave policies, and how do they apply to transfers?",2204
What steps should I take regarding my leave balance if I'm moving departments?,2204
Could you outline how leave entitlement adjustments are made during department transfers?,2204
Is there a formal process for updating leave entitlement when changing departments?,2204
What happens to my accrued leave days if I transfer to a different department?,2204
Can you guide me through the procedure for maintaining leave entitlement after a department switch?,2204
Are there variations in leave policies when employees switch between departments?,2204
How can I ensure a smooth transition of my leave entitlement during a department transfer?,2204
Could you provide insights into how the company handles leave entitlement for transferring employees?,2204
What factors influence changes in leave entitlement when transferring to another department?,2204
"If I transfer to another department within the company, will my leave entitlement change?",2204
What happens to my leave balance if I switch departments but stay in the same company?,2204
Can you explain if changing departments affects my leave entitlement?,2204
Is there a company policy regarding leave entitlement when employees transfer departments?,2204
Will my leave entitlement remain the same if I move to a different department in the same company?,2204
"Do different departments within the company have their own leave policies, and how does this impact leave entitlement during transfers?",2204
What's the impact on my leave entitlement if I transfer to a different department within the company?,2204
How does transferring between departments affect my leave entitlement?,2204
Is there a standard procedure for handling leave entitlement when employees switch to a new department?,2204
Can you clarify the process for maintaining leave entitlement when transferring between departments?,2204
will my leave bring forward after i transfer company?,2204
"after i transfer company, will my leave bring forward?",2204
will my leave brought forward after i transfer company?,2204
why i cannot apply marriage leave,2205
unable apply marriage leave,2205
why I can't apply marriage leave even I first time married,2205
What could be the reason for not being able to apply for marriage leave?,2205
I'm unable to apply for marriage leave; can you help me understand why?,2205
"Why am I experiencing difficulties in applying for marriage leave, even though it's my first marriage?",2205
What might be the issue preventing me from applying for marriage leave?,2205
Is there a specific requirement or process for applying for marriage leave that I'm missing?,2205
Can you provide guidance on how to successfully apply for marriage leave?,2205
"I've never applied for marriage leave before, so why am I unable to do so now?",2205
What could be the reason behind the inability to submit a marriage leave application?,2205
I'm facing issues with applying for marriage leave; can you assist in identifying the cause?,2205
"Why am I encountering difficulties while trying to apply for marriage leave, especially since it's my first marriage?",2205
"Is there a particular obstacle preventing me from applying for marriage leave, and if so, what could it be?",2205
Can you explain why I'm unable to initiate a marriage leave application?,2205
What might be causing the problem that's preventing me from applying for marriage leave?,2205
Are there specific requirements or steps for applying for marriage leave that I may not be aware of?,2205
How can I ensure a successful application for marriage leave?,2205
I've never had issues applying for marriage leave before; why is it not working now?,2205
"Could you help me understand why I can't seem to apply for marriage leave, despite it being my first marriage?",2205
What could be the underlying cause for my inability to submit a marriage leave application?,2205
I'm facing issues while trying to apply for marriage leave; can you help me identify the root cause?,2205
Is there a specific requirement or condition that's preventing me from applying for marriage leave?,2205
Why am I encountering difficulties when attempting to initiate a marriage leave application?,2205
Could you provide insights into why I can't apply for marriage leave at this time?,2205
Is there a particular obstacle that's blocking my ability to apply for marriage leave?,2205
What might be causing the problem that's preventing me from applying for marriage leave?,2205
Can you explain why I'm unable to proceed with my marriage leave application?,2205
Are there any specific steps or prerequisites for applying for marriage leave that I need to be aware of?,2205
How can I resolve the issue of being unable to submit a marriage leave request?,2205
I've never encountered this issue before; why am I unable to apply for marriage leave now?,2205
What is the reason behind the blockage that's preventing me from applying for marriage leave?,2205
Is there a technical problem or error that's causing my inability to apply for marriage leave?,2205
Can you guide me through the correct process for successfully applying for marriage leave?,2205
I've successfully applied for marriage leave in the past; what's different now?,2205
What should I do to troubleshoot my inability to apply for marriage leave?,2205
Could you help me understand if there are any policy changes affecting marriage leave applications?,2205
Is there a specific time frame or window for applying for marriage leave that I might be missing?,2205
Are there any known issues with the system that could be causing this problem with marriage leave applications?,2205
What steps can I take to rectify the situation and apply for marriage leave?,2205
Why can't I apply for marriage leave?,2205
I'm having trouble applying for marriage leave; can you help me figure out why?,2205
What's preventing me from applying for marriage leave?,2205
Is there a specific reason I can't submit my marriage leave application?,2205
Why am I unable to apply for marriage leave?,2205
Can you explain the issue with my marriage leave application?,2205
What might be causing the problem with my marriage leave request?,2205
I can't seem to apply for marriage leave; could you provide some insight into the issue?,2205
Why is my marriage leave application not going through?,2205
What could be the cause of my inability to apply for marriage leave?,2205
"if I resign in july, how much al balance I can get for me to apply",2206
Where do I check my unused Annual Leave balance after I tender my resignation?,2206
Will my Annual Leave prorated after I have tender my resignation?,2206
how many days of leave balance i still can apply if i submit resignation in July?,2206
"will my annual leave be prorated if i resign during the year, or will i receive my full entitlement?",2206
where can i check the annual leave balance available after i submit my resignation?,2206
"If I resign in July, what will be the remaining balance of my Annual Leave that I can apply for?",2206
Where can I verify my unused Annual Leave balance after I've submitted my resignation?,2206
"Is Annual Leave prorated after I've tendered my resignation, and if so, how is it calculated?",2206
How many days of leave balance will I still be eligible to apply for if I submit my resignation in July?,2206
What is the procedure for checking my remaining Annual Leave balance if I resign in July?,2206
"After resigning in July, how is the proration of my Annual Leave calculated?",2206
Can you explain the formula used to determine the prorated Annual Leave balance after resignation in July?,2206
Where can I find information about my Annual Leave balance post-resignation in July?,2206
"If I submit my resignation in July, how many days of unused Annual Leave can I apply for?",2206
Is the Annual Leave entitlement prorated if I resign mid-year?,2206
How can I verify my Annual Leave balance after resigning in July?,2206
"After tendering my resignation in July, how many days of Annual Leave can I still use?",2206
What is the process for calculating the prorated Annual Leave balance upon resignation?,2206
"If I resign during the month of July, what will be my available Annual Leave balance for application?",2206
What will be my remaining Annual Leave balance if I resign in July?,2206
"After resigning, how many days of Annual Leave will I have left for application?",2206
Can you inform me about my available Annual Leave balance post-resignation in July?,2206
What happens to my Annual Leave balance if I tender my resignation in July?,2206
Is there a way to check my Annual Leave balance after I've resigned?,2206
How is the Annual Leave balance determined after resigning in July?,2206
What is the process for calculating the remaining Annual Leave balance after resignation?,2206
"If I submit my resignation during July, can you tell me the amount of Annual Leave I can still use?",2206
Where can I find information about my remaining Annual Leave balance after resigning?,2206
"When I resign in July, how much Annual Leave will I have available for application?",2206
What will be the prorated Annual Leave balance if I resign during the year?,2206
How can I check the available Annual Leave balance after resigning?,2206
Can you explain how my Annual Leave entitlement changes after resigning in July?,2206
What is the formula used to calculate my Annual Leave balance after resignation?,2206
Is there a specific method for determining my remaining Annual Leave after resigning in July?,2206
"After my resignation in July, how many days of Annual Leave can I still request?",2206
"When I resign mid-year, what happens to my Annual Leave balance?",2206
Where do I go to verify my Annual Leave balance post-resignation?,2206
"If I resign in July, how much Annual Leave can I apply for?",2206
Can you clarify the process for adjusting my Annual Leave balance upon resignation?,2206
What's my remaining annual leave balance after resigning?,2206
How many days of annual leave can I use after resigning?,2206
Can you tell me my available annual leave balance post-resignation?,2206
"After resigning, how much annual leave can I still apply for?",2206
What's my annual leave balance now that I've resigned?,2206
Where can I check my annual leave balance after resigning?,2206
Is there a way to find out my remaining annual leave after resignation?,2206
What happens to my annual leave balance when I resign?,2206
Can you provide information on my annual leave balance after my resignation?,2206
How is my annual leave balance affected after I've resigned?,2206
is the employee will notify immediately as the approver submit the leave approval,2207
"if my leave not approved, did i received notification",2207
will I receive notification regarding my leave application status?,2207
how do i know my leave is approved,2207
Will I receive immediate notification once the approver submits their leave approval?,2207
"If my leave request is not approved, will I receive a notification informing me of the decision?",2207
What occurs after my leave request has been approved?,2207
How will I be informed if my leave request has been approved?,2207
Is there an automatic notification when an approver submits their decision on a leave request?,2207
"If my leave application is denied, will I be notified of the rejection?",2207
Is there an automatic notification sent to employees when their leave request is approved by the approver?,2207
"In the event that my leave request is declined, will I receive a notification indicating the decision?",2207
What is the process that follows once my leave request has been approved by the approver?,2207
How can I confirm whether my leave request has been approved or not?,2207
Do employees receive immediate notifications when their leave approvals are submitted by the approver?,2207
"If my leave application is rejected, how will I be informed of the denial?",2207
What happens after my leave request receives approval from the approver?,2207
Is there a notification system in place to inform employees about the status of their leave request approvals?,2207
"When my leave request is approved, what steps should I take next?",2207
"Will I be notified as soon as the approver takes action on my leave request, whether it's approved or denied?",2207
Do I receive a notification immediately when my leave approval is submitted by the approver?,2207
What's the notification process when the approver submits their leave approval?,2207
Am I notified as soon as my leave approval is processed by the approver?,2207
How does the notification system work when the approver takes action on my leave request?,2207
Is there an automatic notification when the approver completes the leave approval process?,2207
Will I be informed when the approver submits their decision on my leave request?,2207
Can you explain the notification procedure for leave approval submissions?,2207
What happens in terms of notifications when my leave approval is submitted by the approver?,2207
Is there a way to check the status of my leave request through notifications?,2207
"When the approver takes action on my leave request, will I receive a notification?",2207
How do I stay informed about my leave request's approval status?,2207
Are there notifications sent out when the approver approves or denies my leave request?,2207
Will I be notified once the approver submits their decision regarding my leave request?,2207
Can you clarify the notification process for leave approval submissions?,2207
What notification mechanisms are in place for leave request approvals?,2207
Is there a notification system that keeps me updated on the status of my leave requests?,2207
Do I get notifications when the approver finalizes the approval for my leave request?,2207
What notification procedures are in effect for leave approval actions by the approver?,2207
How can I find out the outcome of my leave request through notifications?,2207
"When the approver completes the leave approval, is there an automatic notification sent to me?",2207
Will I receive a notification when my leave approval is submitted?,2207
How will I be notified when my leave approval is processed?,2207
Is there a notification system for leave approvals?,2207
What's the notification process for leave approval submissions?,2207
Do I get notified when my leave request is approved by the approver?,2207
Can you explain how notifications work for leave approvals?,2207
"When the approver submits my leave approval, will I be informed?",2207
How do I stay updated on my leave request's approval status?,2207
Are there automatic notifications for leave approval actions?,2207
What happens in terms of notifications when the approver takes action on my leave request?,2207
how do I add sudden declared public holiday,2209
how to add public holiday in system?,2209
Steps to add public holiday in system,2209
explain the procedure for adding a sudden declared PH to our system,2209
how to add a PH into our system's calendar when it's not part of the regular holiday schedule?,2209
how to insert a newly declared PH into our system?,2209
What is the process for adding a sudden declared public holiday to our system?,2209
Can you explain how to include a public holiday in the system that wasn't part of the original holiday schedule?,2209
What steps should I follow to insert a newly declared public holiday into our system?,2209
How can I add a public holiday to the system when it hasn't been previously scheduled?,2209
What are the steps to input a last-minute declared public holiday into our system?,2209
How do I update our system to include a public holiday that was not initially scheduled?,2209
"Can you outline the process for adding a sudden, unplanned public holiday to our system?",2209
"Explain the procedure for inserting a public holiday into our system's calendar, especially when it's not part of the regular holiday list.",2209
What is the method for including a newly declared public holiday into our system's records?,2209
How can I add a public holiday to our system if it wasn't previously accounted for in the holiday schedule?,2209
What are the steps to follow to incorporate a last-minute public holiday into our system?,2209
Please provide guidance on how to add a public holiday to our system that was not initially scheduled.,2209
What is the protocol for entering a newly declared public holiday into our system's database?,2209
How do I update our system to reflect a public holiday that has been announced suddenly and was not part of the original holiday plan?,2209
What's the process for adding a public holiday to our system when it's declared suddenly?,2209
How can I add a last-minute public holiday into our system?,2209
Explain how to update our system with a public holiday that wasn't originally scheduled.,2209
What steps should I take to add a sudden declared public holiday to our system?,2209
Can you provide guidance on including a public holiday in our system that wasn't part of the initial holiday plan?,2209
How do I incorporate a newly declared public holiday into our system's records?,2209
What's the procedure for adding a public holiday to our system when it's announced unexpectedly?,2209
Please explain how to insert a last-minute public holiday into our system.,2209
What's the protocol for updating our system with a public holiday that has been declared suddenly?,2209
